4.51450,0.25116,3.5,AL1 HER
5.97776,0.42938,3.5,MY PEG
5.97144,-0.89565,3.5,EP GRU
0.45408,-0.27816,3.5,TA CET
3.93547,0.70495,3.5,BE BOO
4.83008,-0.80230,3.5,AL TEL
4.96428,-0.36838,3.5,XI2 SGR
2.16646,0.16032,3.5,BE CNC
2.53575,0.17265,3.5,OK LEO
2.64998,0.29256,3.5,ET LEO
5.97635,1.15542,3.5,JO CEP
1.17205,0.33476,3.5,EP TAU
1.92039,0.38366,3.5,DE GEM
4.14349,-0.05987,3.5,MY SER
4.37595,0.67932,3.5,ET HER
5.80409,0.10817,3.5,TH PEG
0.97410,-0.17040,3.5,DE ERI
2.60430,-0.95239,3.5,PH VEL
3.02379,-0.55602,3.5,XI HYA
4.61459,-0.26876,3.5,XI SER
1.51388,-0.25869,3.5,ZE LEP
3.74985,-0.80386,3.5,JO LUP
0.08476,-0.15401,3.6,JO CET
0.59564,-0.89906,3.6,PH ERI
1.12527,-0.58989,3.6,YP4 ERI
2.96418,-0.25794,3.6,DE CRT
4.02213,-0.63288,3.6,PH1 LUP
5.27404,-1.15510,3.6,DE PAV
0.42757,0.84872,3.6,51 AND
2.02653,0.42583,3.6,KA GEM
4.41714,-0.66353,3.6,MY2 SCO
4.80425,1.26943,3.6,CH DRA
5.31476,-0.21895,3.6,AL2 CAP
1.91154,0.28868,3.6,LA GEM
3.80407,0.53008,3.6,RH BOO
4.08854,-0.49105,3.6,YP LIB
3.23479,-1.05420,3.6,EP CRU
0.36661,-0.14283,3.6,TH CET
0.89366,0.15758,3.6,OK TAU
1.38581,-0.11946,3.6,TA ORI
1.50300,-0.39180,3.6,GA LEP
1.80113,0.59273,3.6,TH GEM
2.37201,0.82304,3.6,KA UMA
2.49014,-0.70628,3.6,PS VEL
2.03005,-0.66268,3.6,
2.66419,-0.21562,3.6,LA HYA
3.10098,0.03080,3.6,BE VIR
0.39916,0.26784,3.6,ET PSC
2.27021,-0.92366,3.6,OK VEL
3.41330,-1.24876,3.6,DE MUS
4.42695,-0.73935,3.6,ZE2 SCO
4.58628,-1.05913,3.6,DE ARA
4.65013,-1.12964,3.6,ET PAV
6.02976,0.73873,3.6,OK AND
0.74169,0.47579,3.6,41 ARI
0.99991,0.41981,3.6,27 TAU
5.39982,0.25474,3.6,BE DEL
3.07879,-1.16463,3.6,LA MUS
1.13355,0.27275,3.6,GA TAU
3.32336,-0.02530,3.6,GA VIR
3.68433,1.12357,3.6,AL DRA
5.47513,-1.02022,3.6,BE IND
0.16131,0.94068,3.7,ZE CAS
1.46231,0.17338,3.7,LA ORI
4.09566,-0.51972,3.7,TA LIB
4.74131,-0.87426,3.7,TH ARA
6.06260,-0.36953,3.7,88 AQR
2.49376,1.10064,3.7,23 UMA
4.12852,0.26916,3.7,BE SER
2.28460,-0.57921,3.7,AL PYX
3.32336,-0.02530,3.7,GA VIR
4.04841,0.50799,3.7,BE CRB
5.67271,-0.29082,3.7,GA CAP
0.87055,-0.37974,3.7,TA4 ERI
1.27062,0.09783,3.7,PI4 ORI
2.55362,-1.09097,3.7,
6.09628,0.05729,3.7,GA PSC
0.50596,-0.90075,3.7,CH ERI
0.98120,0.42086,3.7,17 TAU
4.70263,0.51047,3.7,XI HER
1.55510,-0.24727,3.7,ET LEP
3.08072,0.83391,3.7,CH UMA
4.14871,0.07815,3.7,EP SER
5.21553,0.11182,3.7,BE AQL
1.28391,0.04260,3.7,PI5 ORI
1.56873,0.94745,3.7,DE AUR
3.86699,0.03304,3.7,109 VIR
5.51930,0.76668,3.7,XI CYG
5.56232,0.66402,3.7,TA CYG
0.48633,-0.18038,3.7,ZE CET
0.92908,-0.16508,3.7,EP ERI
2.06043,-0.70818,3.7,
4.74445,0.16692,3.7,72 OPH
0.90394,0.16987,3.7,XI TAU
5.61414,-0.39115,3.7,ZE CAP
5.98916,-0.13229,3.7,LA AQR
1.31980,0.71691,3.8,ZE AUR
2.37432,-0.82201,3.8,
4.28443,0.33428,3.8,GA HER
4.65956,0.04725,3.8,GA OPH
4.68414,0.99261,3.8,XI DRA
5.88686,1.01954,3.8,DE CEP
0.74480,0.97556,3.8,ET PER
1.14726,0.30617,3.8,DE1 TAU
1.45571,-1.09066,3.8,BE DOR
4.40601,-1.03047,3.8,ET ARA
5.67876,-1.35071,3.8,NY OCT
5.79017,0.44235,3.8,JO PEG
0.98259,0.74314,3.8,NY PER
2.20670,-1.15431,3.8,BE VOL
4.99462,-0.37946,3.8,OK SGR
5.04880,0.93146,3.8,KA CYG
5.40894,0.27772,3.8,AL DEL
5.44401,-0.16573,3.8,EP AQR
5.89611,0.87760,3.8,AL LAC
1.87077,-1.23044,3.8,GA2 VOL
2.85140,-1.02718,3.8,
1.85052,0.35902,3.8,ZE GEM
1.94484,0.48517,3.8,JO GEM
5.10379,0.90285,3.8,JO2 CYG
5.29546,0.81579,3.8,31 CYG
0.82683,0.78291,4.8,KA PER
2.57867,1.03042,4.8,YP UMA
2.70516,0.34628,4.8,GA2 LEO
4.07883,0.18391,4.8,DE SER
4.07884,0.18394,4.8,DE SER
4.62278,0.80296,4.8,JO HER
1.47805,-0.04538,4.8,SI ORI
1.53292,-0.36441,4.8,DE LEP
2.73183,-0.29385,4.8,MY HYA
1.20231,-0.53342,4.8,YP2 ERI
2.43841,0.64232,4.8,38 LYN
2.73964,-1.02520,4.8,
4.32367,0.03463,4.8,LA OPH
5.18095,0.32348,4.8,DE SGE
6.18529,0.81085,4.8,LA AND
0.97877,0.56354,4.8,OK PER
2.85060,0.59716,4.8,46 LMI
3.65764,-0.73480,4.8,PH CEN
3.87402,-1.37959,4.8,AL APS
4.74530,0.50200,4.8,OK HER
5.18438,1.22640,4.8,EP DRA
1.17187,0.27859,4.8,TH1 TAU
2.27166,-0.81417,4.8,
2.33458,-1.05845,4.8,
2.78075,-0.84170,4.8,
3.01682,1.21006,4.8,LA DRA
4.11349,0.45894,4.8,GA CRB
4.81579,0.37995,4.8,109 HER
5.85407,-0.02421,4.8,GA AQR
0.97826,-1.13110,4.8,BE RET
1.51532,-0.89128,4.8,BE PIC
1.66728,-0.58358,4.8,DE COL
1.89722,-0.46727,4.8,OM CMA
2.68229,-0.73517,4.8,
2.76115,0.16243,4.8,RH LEO
4.17331,0.27335,4.8,GA SER
4.25615,-1.11152,4.8,DE TRA
4.86600,-0.14389,4.8,AL SCT
1.10829,-0.73818,4.9,AL HOR
3.30610,-0.84720,4.9,TA CEN
4.69603,0.65014,4.9,TH HER
4.77244,-0.36755,4.9,MY SGR
0.24763,0.67194,4.9,MY AND
0.83806,-0.50592,4.9,AL FOR
0.98535,0.42530,4.9,20 TAU
1.21378,-0.24965,4.9,53 ERI
1.44518,-0.61908,4.9,EP COL
1.80698,-0.42209,4.9,OK1 CMA
3.28326,-1.25895,3.9,GA MUS
3.28768,1.21803,3.9,KA DRA
3.65942,-0.78197,3.9,YP1 CEN
3.97906,-0.85063,3.9,KA1 LUP
0.04106,-0.79844,3.9,EP PHE
2.41887,0.04039,3.9,TH HYA
2.58642,0.45391,3.9,MY LEO
3.53884,-0.68779,3.9,
3.85307,-0.09876,3.9,MY VIR
4.17519,-0.50988,3.9,RH SCO
0.76981,-0.15530,3.9,ET ERI
2.97145,-0.95104,3.9,PI CEN
3.22844,-0.01165,3.9,ET VIR
4.27491,0.80832,3.9,TA HER
4.33475,-1.37701,3.9,GA APS
5.21987,0.61232,3.9,ET CYG
2.20636,-0.06818,3.9,
5.20314,0.01755,3.9,ET AQL
6.06658,-0.78970,3.9,JO GRU
1.06096,0.10454,3.9,NY TAU
2.29523,-0.80358,3.9,
2.53009,-0.01995,3.9,JO HYA
2.91727,-1.02931,3.9,
3.26393,-0.87669,3.9,SI CEN
4.08200,-0.25812,3.9,GA LIB
0.29838,-0.96422,3.9,ZE PHE
4.45185,0.53977,3.9,EP HER
5.56682,0.09159,3.9,AL EQU
1.20567,-0.05851,3.9,NY ERI
2.01257,-0.16670,3.9,AL MON
5.06875,-0.31149,3.9,RH1 SGR
0.11433,-0.76236,3.9,KA PHE
2.28936,0.31685,3.9,DE CNC
2.98418,0.18377,3.9,JO LEO
5.48545,0.71850,3.9,NY CYG
0.39815,-0.85648,4.0,DE PHE
0.76034,0.92088,4.0,TA PER
1.73086,-0.33608,4.0,NY2 CMA
2.01508,-1.26722,4.0,ZE VOL
3.50784,0.95856,4.0,ZE UMA
4.14933,-0.58691,4.0,CH LUP
5.96261,0.41130,4.0,LA PEG
1.15207,-0.59371,4.0,43 ERI
1.56707,-0.74727,4.0,ET COL
1.78826,-0.56738,4.0,KA CMA
2.02374,-0.50536,4.0,3 PUP
3.19243,-0.91400,4.0,RH CEN
4.21848,-0.36075,4.0,OM1 SCO
5.23856,-1.27253,4.0,EP PAV
1.53366,0.68327,4.0,NY AUR
2.26938,-0.61624,4.0,BE PYX
2.35898,0.72925,4.0,
2.40541,-1.08764,4.0,
4.71520,0.05116,4.0,67 OPH
5.07840,-0.70888,4.0,AL SGR
5.88729,-0.75915,4.0,DE1 GRU
6.12160,-0.35082,4.0,98 AQR
0.53858,1.26399,4.0,50 CAS
1.63561,-0.10951,4.0,GA MON
1.90603,-1.18608,4.0,DE VOL
5.30349,0.83277,4.0,32 CYG
6.09743,-1.01640,4.0,GA TUC
0.75869,-0.87075,4.0,
0.52361,-0.36788,4.0,YP CET
2.36688,-1.15883,4.0,AL VOL
2.72444,-1.29210,4.0,
3.84827,-0.65962,4.0,
0.59914,0.59075,4.0,GA TRI
2.31488,-0.48363,4.0,GA PYX
3.51345,0.95972,4.0,80 UMA
4.19702,1.02216,4.0,TH DRA
4.24112,-0.33965,4.0,NY SCO
4.90016,-1.24666,4.0,ZE PAV
5.07296,-0.77595,4.0,BE1 SGR
5.36424,0.53003,4.0,41 CYG
5.97596,-0.23723,4.0,TA2 AQR
6.28017,0.11979,4.0,OM PSC
1.24574,-0.05681,4.0,MY ERI
2.29815,0.50196,4.0,JO CNC
3.17830,-0.43160,4.0,AL CRV
4.27535,-0.87538,4.0,GA2 NOR
4.97254,0.26299,4.0,EP AQL
4.98151,-0.10016,4.0,12 AQL
5.64605,0.79573,4.0,RH CYG
5.91385,-0.00207,4.0,ET AQR
